label,text
NOT_SARCASM,"it’s official, I’m the luckiest girl 🥺 my boyfriend is the most thoughtful &amp; caring soul there is 🌸💕 https://t.co/mxEacFctC2"
SARCASM,I love how men know they have a baby on the way in one month and they decide to go out and buy a brand new mustang wow
NOT_SARCASM,"Every day for the past three days, I've pulled up a taco bell doordash order, and filled up my cart, and closed the window to not follow through with it."
SARCASM,Tell the liverpool players to get some beers and just sit on the grass for the full 90 mins. Let leeds score as many goals as they want. #NoToEuropeanSuperLeague
NOT_SARCASM,"Without looking it up, how long has it been since that ship blocked the suez?"
NOT_SARCASM,“@elliekonsker: I just practiced taking the lake test in my pool #iswareimnotobsessedwithcamp”
NOT_SARCASM,Just realized I don’t have more than 3 full weeks in a row at work the rest of the year. 💁🏼‍♀️
NOT_SARCASM,thinking about when i told my old coworker i had a gf and she said i was ‘so brave’
NOT_SARCASM,because my neighbours are just so unbelievably loud as of recent I’m whacking out my speaker and blasting Harry Styles. modern problems require modern solutions
NOT_SARCASM,Republicans will say “the Republican Party ended slavery” like that means it’s ok that they’re trying to bring it back
NOT_SARCASM,"ik it’s for the best but wow RIP to my italy study abroad trip, beyond wonderland, my 21st bday, edc, and now @awonderland’s red rocks show 😔"
NOT_SARCASM,@HawleyMO Please DO YOUR JOB or resign.  Enough is enough.
NOT_SARCASM,"how would u kiss ur gorgon gf goodnight,,,, so many little snake faces to kiss,,, it would take so long"
NOT_SARCASM,"Ipswich Town 2020/21 Home Shirt 🔵⚪

UEFA Cup 40 Year anniversary.

#ITFC https://t.co/N95ktMkKBJ"
SARCASM,help! i'm being haunted by dead people! (my dissertations)
NOT_SARCASM,getting into a high speed chase with the cops but using my turn signals in accordance with the law the whole time
NOT_SARCASM,"Just poured boiling water all over my cereal instead of into my tea cup, gonna be a long day this."
NOT_SARCASM,"i love outerbanks, don’t get me wrong. but like why do they call him john b instead of just john. like the only reason someone needs to use their last initial is on the bachelor &amp; there’s multiple people with the same name? but there’s only one john &amp; they all know his last name?"
SARCASM,Every time you complain about neopronouns or xenogenders we add five more
SARCASM,also that jacket he wore yesterday i’m gonna rip my eyes out :/
NOT_SARCASM,i know i’m going through it when i can’t even fake tan
SARCASM,"Currently bombing aces on the volleyball court and math tests in the classroom.
#StudentAthlete"
NOT_SARCASM,Don't think it's possible to fully understand poetry without experiencing a New York winter.
SARCASM,"It was almost 70 degrees today but no, global warming doesn't exist 😒"
NOT_SARCASM,Why do people get so opinionated over other people going to uni? Like it’s my debt and my time I’m ‘wasting’ leave me alone
NOT_SARCASM,Perk of doing a newborn hearing screening on an SLP’s baby: not having to discuss speech and language milestones
SARCASM,@kidcuisine98 Based confidence and believing in proper eye contact-pilled!
NOT_SARCASM,Hot showers hit way harder in cold weather than in the summertime
NOT_SARCASM,"Wait why am I seeing bi/pan lesbian hate again
Did yall learn nothing??"
NOT_SARCASM,@stereogum @ChemBros I swear I heard this sample way back as far as London 2012 opening ceremony??
NOT_SARCASM,"Ya know, I missed a lot of things during Covid, but movie theater popcorn might top the list."
SARCASM,Just gotta realize no ones interested in what I have to say 👌
NOT_SARCASM,Overheard a girl on the bus say she makes a cheesecake any time she’s bored and I just wanna be her friend now
SARCASM,I love giving a lecture to grad students on a topic I don't fully understand at 9:30am &lt;3 i need a coffee lmao
NOT_SARCASM,"@NicelySpunch @Ayjchan @NateSilver538 Also, invitations to academic conferences are pretty much never viewed as COIs. Neither is having once co-authored a paper with someone who worked at a different place who worked with someone else."
NOT_SARCASM,"Had an end-of-the-year gathering with my ms coworkers tonight and it was just so nice to be together. 

Get vaccinated, guys."
NOT_SARCASM,I've gotten to the point where I take off my glasses in Target to avoid buying things I don't need
SARCASM,I love when you go to shop for plus size clothing and it's always just shoved under women's and it doesn't have any subcategories so u just have to wade thru everything like a pig being thrown slop
SARCASM,wow i love only ever buying gray and striped shirts
NOT_SARCASM,new EP out in 15 minutes 😯
NOT_SARCASM,The next 4 months just need to be skipped please
NOT_SARCASM,Wiggins is gonna be filthy in the next few years
SARCASM,Wishing all the birthday sex on @laurabora620 today 🎂 https://t.co/JtP0FCvo9R
NOT_SARCASM,Looking at my bank account wondering where all my money went...then realize I paid my credit card bill twice this month within 3 days of each other #ultimatemombrain #alsoimapoorteacher
NOT_SARCASM,why was suite life on deck not called zack and cody on a boaty??? missed opportunity
NOT_SARCASM,@ladbible Tom hardy in any film
NOT_SARCASM,First proper Coffee in 4 months.
NOT_SARCASM,@severed_limb Only thing worse than men is bald red sweaty middle aged ones
NOT_SARCASM,"I remember when I was a kid how I used to troll my dad. 
I’d be watching a film on sky movies and then when I knew he was in the other room I would say out loud ‘wow look at the tits on her’ 
He would come back in the room and nothing was there but he’d ask questions like…"
NOT_SARCASM,There's a guy busking with just 2 korg synths playing techno at picadilly circus wearing a cosmic bucket hat. Excellent.
NOT_SARCASM,WHY did the end of The Good Place leave me sobbing and grieving?! 😭🥺 I put watching the show off for a long time but would so recommend watching!
NOT_SARCASM,The USA gymnastics team is having a rough time
SARCASM,Nice to be compared to a brick wall 😂
SARCASM,jack antonoff once ur done with clairo i’m right here sweetie
NOT_SARCASM,IM GETTING MY NAILS DONE TODAY!!!!!
NOT_SARCASM,Happy 45th birthday Chester Bennington! We wish we could have celebrated today with you.  You will always be in our hearts. #linkinparkforlife  #ChesterBennington #HappyBirthday #LinkinPark #SuicidePrevention #wewillalwaysloveyou
NOT_SARCASM,i wnat hug :(
NOT_SARCASM,I don’t like how bright the white text and icons are
NOT_SARCASM,So relieved my daughters school has closed next week. I was so torn on what to do
NOT_SARCASM,"Somebody ran up to me today to tell me they like my tattoos, which is adorable but like, how do people find these levels of confidence?!"
NOT_SARCASM,"If anyone’s wondering how my day’s going, I’ve just bought the biggest bottle of banana milk I could get my hands on, cause emotionally I need it, and I’m fairly lactose intolerant."
NOT_SARCASM,Pretty cupcakes! #sprinkled https://t.co/rn1BUM0h0A
NOT_SARCASM,i love smoothies bc u can really eat half a bag of spinach and just not taste it at all
NOT_SARCASM,"Why does the commentator keep calling Adrian, Alisson?"
SARCASM,"#bbcqt It sure would be nice if Ms May decided to answer a question, rather than dance readily around it."
NOT_SARCASM,"do other people have extremely long, meticulously detailed, and always stressful to downright terrifying dreams that u could easily turn into a book or screenplay if u had any sort of motivation or do i just have Trauma"
NOT_SARCASM,"This isn’t good, only a few days in of self isolation and I’m already noticing a  decrease in WiFi speed 😅📡"
SARCASM,"don't cry because it happened, smile because it's over &lt;3"
NOT_SARCASM,"What a day, a massive 5* review for our tiny independant shipping container restaurant. Thanks to the friends and family who have supported us along the way, my co-pilot (and boss) @wilolu2k2 and of course @taniaballantine @timeoutlondon for the kind wor… https://t.co/1vqoUTJpUt https://t.co/SXyL07NCAH"
NOT_SARCASM,I hope the #COVIDIOTS and #antivaxxers are watching this brutal episode of Ambulance @BBCOne
NOT_SARCASM,I think im going to treat myself to a mani-pedi this weekend.
NOT_SARCASM,"Today I Learnt that ""LL Cool J"" stands for ""Ladies Love Cool J"" unreal! #shocked #TIL"
NOT_SARCASM,As for the fans who walked out when pompey scored in extra time... You're morons. Don't come to a match like this if you're not in it for the long haul. Absolutely pathetic.
SARCASM,I like making food and then not eating it to assert my dominance
NOT_SARCASM,Manage your personal budget and work out how best to invest your money to realise your goals.
NOT_SARCASM,Does anyone have a PDF of excerpts from ch. 2 of Mill's On Liberty? I want to assign a chunk of the argument for free expression without asking my students to read the whole chapter.
NOT_SARCASM,"$WISH from email newsletter today - 0.5bn customers..? Amazing if literally 'shoppers' and not repeated transactions etc.

How we're doing
500M+ Shoppers 
1M+ Merchants
200M+ Items 
100+ Countries"
NOT_SARCASM,@radiox After I hurt my back I found out I'd been getting out of bed wrong. I'd literally be better off staying in bed
NOT_SARCASM,"Celebrating the Year of the Ox in Pingtung County, South Taiwan.  Just off for a scooter ride.  (If this is my first and last twit - doh!)"
SARCASM,“it’s hotter in the america right now and it feels fine british people are just being dramatic 🙄” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE ‼️‼️‼️
NOT_SARCASM,yo who wants to link up when I’m in London?!
NOT_SARCASM,"Final: Red Sox lose to the Rays, 8-1. 

Less than 24 hours after scoring 20 runs — the Sox finish with just one run off of two hits."
NOT_SARCASM,"ok ok not to be pick me or anything but like ppl who say that the bo burnham special inside is about him adhering to COVID guidelines are missing the point. its not about him staying quarantined out of force necessarily, its just about him staying inside and out of hte public eye"
SARCASM,"""your pronouns are what's in your pants"" ok. juicy/dumper"
NOT_SARCASM,"my mom just called the spatula, an “egg flipper”"
NOT_SARCASM,"Selling 2 X Zutekh Presents Mella Dee at Square One Manchester Tickets 22nd August - £18 Each, cheaper than face value 
Message me or @SarahrodriguesX to buy"
NOT_SARCASM,"If you aren't angry about OF banning adult content you're whorephobic, sorry not sorry. If your activism doesn't include the wants, needs &amp;desires of all marginalized groups, of which SWs *are* (&amp; often intersectionally), then you are nowhere near as 'liberal' as you believe"
