label,text
NOT,@USER definitely not as a democracy because its a constitutional republic ! !
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER and here he is supporting gun control : url
OFF,@USER liberals are trying to destroy all conservative men . time to criminally charge and jail these liars that try to destroy a man .
NOT,@USER how about we rally behind a blue wave and parse policy after . the country is in danger . you are not helping . you're speaking from a place of #WhitePrivilege stop
NOT,great comedy there cnn - news ? not so much ! #MAGA ! #LICENSEREPORTERS ! url
NOT,@USER @USER @USER @USER @USER @USER @USER @USER what are you opposing ? a neutral jurist sitting scotus that weighs merits of a case as presented and determines cotus adherance ? metoo=waronmen blm=waroncops antifa=waronsociety abortion=war on poc &amp ; poor #LiberalismIsAMentalDisorder #MAGA @USER @USER
NOT,gee . . . i wonder ? #DrainTheDeepStateSwamp #WWG1WGA #QAnon #MAGA url
NOT,@USER i won't even start naruto cause it's just too much 😂 i started an anime on hulu yesterday called coppelion thats only one season that's more my speed lol
NOT,#WednesdayMotivation they should teach the type of governments for anyone who runs for public office . most #liberal wants to give an illusion that we have a #democracy while they keep the power hidden . conservatives enjoy #representative government but like to take control .
OFF,@USER because they have a corrupt liberal government that steals from the people . liberals at work . . . .
NOT,@USER bono . . . who cares . soon people will understand that they gain nothing from following a phony celebrity . become a leader of your people instead or help and support your fellow countrymen .
OFF,"@USER a band of liars eric has a big l "" on his forehead . he is so disgusting . who votes for these people or don't they really , it has to be rigged . """
OFF,@USER do you have the state right . . . . cali and chicago are protected by many strict gun control laws .
OFF,@USER how paranoid has one person to be to think that fucking yale is a kind of antifa hq
NOT,@USER antifa and uc berkeley like this 👍
NOT,@USER @USER @USER —jameis winston— he is no longer in college whereas jimbo fisher and his school protected this sexual predator . . . he needs to sit in prison . . . he is getting off easy because she didn't filed sex charges against him . . .
NOT,@USER he needs to go just as joe p did
NOT,. theresa_may : today i can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative . . . the first time any government has offered housing associations such long-… url
NOT,@USER bull ! how much is g . soros paying you for your statements against the president of out country ?
NOT,some reading for #MAGA - time to wake up folks url
NOT,@USER creepy !
NOT,@USER @USER if you are new to q or interested in q here is a link to the post url and watch pursuit of truth on youtube . he is easy to follow . enjoy the show ! !
NOT,@USER yep . unfortuly he has proven what establishment supporters on du said about him . why in world did he support bernie . he is all in for trump which is why i have him blocked afte rpreviously following him ont witter and youtube .
NOT,@USER @USER this is a common message from liberals and democrats . remember nancy pelosi we have to approve the health care package -obama care and then we'll see what's in it afterwards🤔
NOT,@USER @USER @USER one day you are gonna be an expert mate 😻👍😹
NOT,@USER @USER so says the man who's turning california into a third world country .
OFF,@USER fake news
NOT,@USER now we know the gun control stance of the residents .
OFF,#paytoplay her gofundme is over $200k liberals are society's bottom feeders . #freakyford url
OFF,@USER so fuckinggg cute 😍
NOT,@USER @USER check the antifa registration . some of her coworkers are there .
NOT,@USER @USER ask @USER he know the truth hahaha 😊😊 have favoritism person so unfair
NOT,@USER he is such a dolt . he just loves being able to push people around !
NOT,60 and hopeful to someday meet a classy gal that i can talk to about maga and wwg1wga ! have yet to find ! having way to much fun now not to share : - ) url
NOT,@USER you are awfully quiet . 😪
OFF,@USER so we load into illios insta lock torb immediate flame in all chat moira do not win a fight all game constant shit talking between a team mate and one of their team still have a torb im fighting a doomfist help
NOT,@USER @USER @USER no way this woman was threatened and had to move out of her house because of conservatives or republicans
NOT,"@USER josh , thanks for including cock-a-doodle oops ! in this list of amazingly illustrated picture books ! i love deborah zemke's just before sunrise "" illustrations ! """
NOT,active shooter middleton wi multiple police agencies respond #MAGA #TrumpTrain @USER @USER #KeepAmericaGreat2020 @USER
OFF,@USER judge roy moore will masterbate to this story . #MAGA
OFF,@USER @USER you know what wasn't in his apartment after ? him . and that's the fucking problem .
NOT,@USER @USER as fat as he is president trump will be the last president moore ever see's
NOT,@USER launching her campaign in #Mississauga she is working for a more socially and economically responsible city ! url
NOT,@USER @USER @USER exciting week ahead ! ! god bless you mr president #DEPLORABLES #MAGA #KAG url
OFF,@USER @USER @USER if by conservatives you mean people that work and pay taxes to help support people like you then i guess we are dumb thinking that you would appreciate it instead of wanting more and more . get a job start paying taxes and see how much you love any tax and spend gov .
NOT,@USER as soon as kavanaugh is seated you can say goodbye to federal gun control . never in your life will you see it again .
OFF,@USER who cares what a union leader has to say big kate ? do u fawningly report lefty concerns because u and the left promoting cbc r doing the trudeau liberals bidding again . u r a cbc liberal party shameful .
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i follow all these maga patriots n got a couple new ones too🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️🇺🇸🇺🇸❤️ps tweeeeeetrrrr i don't like u hiding these n making it hard to see these trains to follw 😡😡😡👊🏻👊🏻👊🏻 url
NOT,@USER @USER @USER @USER she is weak and this is her excuse to use her vote pro kavanaugh
NOT,#Mueller #DOJ #FBI #CIA #LawEnforcement #PoliceState proof all law enforcement are paramilitary goons for the communist leftwing #DNC &amp ; will do anything to solidify their grip on power . conservatives should seriously question their support of police . url
NOT,@USER i never said that . i merely refuted the statement that they don't have a tight end . virgil green is a solid tight end when he is surrounded by the talent that the chargers have
NOT,@USER @USER it's antifa ford .
OFF,@USER dnc corruption url
OFF,@USER lmbo ! she's like pelosi . she thinks she important because she is a female . she is a destriment to society and real women !
NOT,*** to be destroyed 09/08/18 *** we don't have a back story on friendly glorious . . . . she is a sweet young lady who may just need a little time to decompress and feel confident . please help her tonight ! ! url … url
OFF,@USER i want to fight one of you for real you are taking the piss url
NOT,@USER what about the other to girls was that sinnfeinn fault as well oh right it's only the ex hard line republic you are interested in she is the only victim because she would do aunt thing to bad mouth sinnfeinn shame on you
